Turbo Title,Setup,Thread ID,Game ID,Winning Alignment,Villagers,Wolves
it's the weekend let's play some mafia - [closedrandom10er game],closedrandom10er,46285,7207,Mafia,"['pingers', 'baudib1', 'notartzy', 'insomnia', 'Abraham DeLacey', 'Turbo King', 'Ceki', 'Stake']","['lol', 'ladd']"
stick is now official flavor in turbo - [closedrandom10er game],closedrandom10er,46289,7208,Town,"['Happy', 'notartzy', 'pingers', 'Akasuki', 'Ceki', 'AkaneSQ', 'Arctic', 'reconspartan']","['Stake', 'lol']"
why isn't arctic in - [closedrandom10er game],closedrandom10er,46294,7209,Town,"['Champ Siggi', 'dev', 'AkaneSQ', 'pingers', 'Hooper', 'Stake', 'notartzy', 'Clouds']","['Happy', 'lol']"
time for a voice reveal - [closedrandom10er game],closedrandom10er,46298,7210,Mafia,"['dev', 'Hooper', 'lol', 'Champ Siggi', 'sOHiJK', 'Transcend', 'notartzy', 'Akasuki']","['pingers', 'AkaneSQ']"
Buffalo buffalo Buffalo buffaloBuffalo buffalo - [closedrandom10er game],closedrandom10er,46312,7213,Town,"['Laurentus', 'Happy', 'lol', 'Ceki', 'notartzy', 'BigMenLover9923', 'Hooper', 'AkaneSQ']","['Circe', 'pingers']"
we're not cavemen we have technology - [bomb10 game],bomb10,46316,7214,Mafia,"['sOHiJK', 'Happy', 'pingers', 'notartzy', 'Ceki', 'reconspartan', 'Hooper', 'AkaneSQ']","['lol', 'BigMenLover9923']"
never love anyone in the game said dev - [closedrandom10er game],closedrandom10er,46320,7215,Town,"['Ceki', 'baudib1', 'notartzy', 'pingers', 'Happy', 'Transcend', 'lol', 'AkaneSQ']","['Macdougall', 'insomnia']"
this is a closed rolemadness game - [joat10 game],joat10,46356,7224,Town,"['Happy', 'Lukeh', 'Garden Gnome', 'soopimus', 'AkaneSQ', 'Tutter', 'Arctic', 'Akasuki']","['baudib1', 'sOHiJK']"
gamer lobby epic fortnite moment - [closedrandom10er game],closedrandom10er,46360,7225,Mafia,"['AkaneSQ', 'DoctorZeus', 'soopimus', 'Garden Gnome', 'bystander', 'notartzy', 'Happy', 'gamer']","['Tutter', 'Lukeh']"
Automated turbo game thread: 63534277-4a43-44 - [closedrandom10er game],closedrandom10er,46367,7226,Town,"['baudib1', 'notartzy', 'bystander', 'Champ Siggi', 'Spellblade', 'reconspartan', 'dev', 'tepig19283']","['soopimus', 'AkaneSQ']"
this is gonna be a cool game - [closedrandom10er game],closedrandom10er,46371,7227,Mafia,"['jess', 'sOHiJK', 'dev', 'notartzy', 'Spellblade', 'Transcend', 'Fury 325', 'AkaneSQ']","['baudib1', 'reconspartan']"
bingle - [closedrandom10er game],closedrandom10er,46375,7228,Mafia,"['slop', 'jess', 'Transcend', 'sOHiJK', 'dev', 'Happy', 'CutenessOverload', 'pingers']","['Fury 325', 'Spellblade']"
soopimussy got a lobby full of wet slop (neil edition) - [closedrandom10er game],closedrandom10er,46387,7231,Town,"['slop', 'Transcend', 'reconspartan', 'pingers', 'notartzy', 'jess', 'KarikiButterfly', 'baudib1']","['Hallia', 'Tutter']"
owo? - [closedrandom10er game],closedrandom10er,46391,7232,Town,"['Hunter64', 'pingers', 'Transcend', 'reconspartan', 'Clouds', 'baudib1', 'Tutter', 'DoctorZeus']","['jess', 'KarikiButterfly']"
eepy - [closedrandom10er game],closedrandom10er,46398,7233,Mafia,"['eepy', 'Transcend', 'dev', 'sOHiJK', 'tepig19283', 'pingers', 'soopimus', 'Lukeh']","['benneh', 'AkaneSQ']"
akasuki is the poisoner - [closedrandom10er game],closedrandom10er,46402,7234,Draw,"['dev', 'pingers', 'kurbo', 'Transcend', 'Akasuki', 'tepig19283', 'soopimus', 'reconspartan']","['sOHiJK', 'benneh']"
ribbit :3 - [closedrandom10er game],closedrandom10er,46410,7236,Town,"['benneh', 'Tutter', 'Strawberry_Finch', 'tepig19283', 'soopimus', 'Transcend', 'BigMenLover9923', 'Dolby']","['Laurentus', 'Ribbit']"
hi - [closedrandom10er game],closedrandom10er,46423,7239,Town,"['dev', 'notartzy', 'AkaneSQ', 'Transcend', 'pingers', 'benneh', 'Hallia', 'Laurentus']","['Lukeh', 'Athena Cykes']"
no impulse control - [closedrandom10er game],closedrandom10er,46427,7240,Town,"['benneh', 'dev', 'AkaneSQ', 'Transcend', 'Hallia', 'soopimus', 'reconspartan', 'notartzy']","['Lukeh', 'Athena Cykes']"
Automated turbo game thread: be0919f8-0f0d-4b - [closedrandom10er game],closedrandom10er,46438,7242,Town,"['benneh', 'reconspartan', 'soopimus', 'AkaneSQ', 'Garden Gnome', 'Manny', 'Lukeh', 'Transcend']","['baudib1', 'jess']"
plz dont d1 luka he's a polarized noob <:pleading:1091445956869898370>  - [closedrandom10er game],closedrandom10er,46442,7243,Town,"['baudib1', 'Ceki', 'AkaneSQ', 'Lukeh', 'Transcend', 'pingers', 'jess', 'Garden Gnome']","['reconspartan', 'Manny']"
3p_test_2 - [closedrandom10er game],closedrandom10er,46448,7244,Draw,"['Joe Bruin', 'Butterr', 'deine mudda', 'eepy', 'gamer', 'The Turbo Team']","['Seel', 'Ex Lion Tamer']"
birb birb birb birb birb BORB - [closedrandom10er game],closedrandom10er,46465,7248,Mafia,"['dev', 'Ceki', 'AkaneSQ', 'Lukeh', 'reconspartan', 'notartzy', 'soopimus', 'BigMenLover9923']","['sOHiJK', 'arogame123']"
ur an invalid argument - [closedrandom10er game],closedrandom10er,46473,7249,Town,"['jess', 'how are giraffes real', 'AkaneSQ', 'Ceki', 'Lukeh', 'reconspartan', 'Fury 325', 'deine mudda']","['pingers', 'Transcend']"
luka-ussy turbussy - [closedrandom10er game],closedrandom10er,46477,7250,Town,"['notartzy', 'Lukeh', 'pingers', 'jess', 'reconspartan', 'Transcend', 'Ceki', 'AkaneSQ']","['Manny', 'soopimus']"
The Owl House is an awesome show! - [closedrandom10er game],closedrandom10er,46486,7252,Town,"['notartzy', 'Lukeh', 'dev', 'lol', 'AkaneSQ', 'reconspartan', 'Laurentus', 'insomnia']","['KarikiButterfly', 'Ceki']"
Do not let PRs fuck up insomnia again - [closedrandom10er game],closedrandom10er,46490,7253,Mafia,"['insomnia', 'dev', 'lol', 'Ceki', 'Lukeh', 'AkaneSQ', 'pingers', 'Laurentus']","['Transcend', 'reconspartan']"
Automated turbo game thread: a62671c3-4afd-4e - [closedrandom10er game],closedrandom10er,46494,7254,Town,"['pingers', 'Lukeh', 'notartzy', 'AkaneSQ', 'Transcend', 'gamer', 'Gira', 'Clouds']","['Ceki', 'RIS']"
did i tutter - [closedrandom10er game],closedrandom10er,46501,7255,Mafia,"['notartzy', 'benneh', 'Tutter', 'baudib1', 'Haze with a Z', 'Donut Boy', 'how are giraffes real', 'Manny']","['pingers', 'Transcend']"
Automated turbo game thread: 73c62cb0-94f5-4d - [closedrandom10er game],closedrandom10er,46505,7256,Mafia,"['Tutter', 'Donut Boy', 'jess', 'Manny', 'Transcend', 'how are giraffes real', 'slop', 'reconspartan']","['notartzy', 'pingers']"
brrrrr turbo - [closedrandom10er game],closedrandom10er,46509,7257,Town,"['AkaneSQ', 'Transcend', 'Tutter', 'Clouds', 'how are giraffes real', 'notartzy', 'reconspartan', 'Manny']","['baudib1', 'jess']"
why is dyno and turby's bot command the same istg - [closedrandom10er game],closedrandom10er,46513,7258,Mafia,"['sOHiJK', 'Lukeh', 'daisukenowaifuke', 'insomnia', 'AkaneSQ', 'Champ Siggi', 'dev', 'deine mudda']","['Ceki', 'notartzy']"
matt is stinky - [closedrandom10er game],closedrandom10er,46525,7261,Evil Independent,"['Happy', 'doggy', 'how are giraffes real', 'soopimus', 'AkaneSQ', 'lol', 'baudib1']","['benneh', 'pingers']"
fleur akane w/w - [closedrandom10er game],closedrandom10er,46547,7266,Town,"['Spellblade', 'doggy', 'Phoenix - Arizona', 'dev', 'AkaneSQ', 'Fleur', 'tepig19283', 'gamer']","['lol', 'Happy']"
akasuki - [closedrandom10er game],closedrandom10er,46551,7267,Town,"['notartzy', 'Happy', 'dev', 'pingers', 'lol', 'doggy', 'Phoenix - Arizona', 'AkaneSQ']","['Spellblade', 'Akasuki']"
"we found the hero, YIPPIE - [closedrandom10er game]",closedrandom10er,46556,7268,Mafia,"['doggy', 'Lukeh', 'freaky', 'Amrock', 'pingers', 'tepig19283', 'Eskcanta', 'notartzy']","['Happy', 'Spellblade']"
gf test ig - [closedrandom10er game],closedrandom10er,46562,7269,Draw,"['Abraham DeLacey', 'Big Ham, Mafia Goon', 'harold .3', 'moppo', 'The Turbo Team', 'Joe Bruin', 'gamer', 'Sprigatito']","['Dark Forces', 'fluffy rabbit']"
Automated turbo game thread: 039db380-a828-42 - [closedrandom10er game],closedrandom10er,46597,7277,Town,"['Hooper', 'doggy', 'TwiceSkrunk', 'notartzy', 'AkaneSQ', 'Flower', 'Lukeh', 'sOHiJK']","['Ceki', 'dev']"
soy un gato naranja - [closedrandom10er game],closedrandom10er,46601,7278,Draw,"['pingers', 'Lukeh', 'TwiceSkrunk', 'AkaneSQ', 'dev', 'Ceki', 'Ty4on', 'Hooper']","['wakoim', 'reconspartan']"
cool - [closedrandom10er game],closedrandom10er,46605,7279,Mafia,"['TwiceSkrunk', 'wakoim', 'Ceki', 'reconspartan', 'pingers', 'Ty4on', 'CutenessOverload', 'Jaleb']","['dev', 'AkaneSQ']"
Automated turbo game thread: 84bdcdd3-1cf8-47 - [cop9 game],cop9,46618,7280,Town,"['Manny', 'matt', 'Happy', 'jess', 'Porscha', 'AkaneSQ', 'reconspartan']","['Lukeh', 'lol']"
how are turbos real - [cop9 game],cop9,46622,7281,Mafia,"['Happy', 'pingers', 'jess', 'Manny', 'reconspartan', 'arogame123', 'Lukeh']","['matt', 'how are giraffes real']"
rip bozo moment - [closedrandom10er game],closedrandom10er,46647,7283,Town,"['Tutter', 'Akasuki', 'arogame123', 'BigMenLover9923', 'reconspartan', 'Lappland', 'baudib1', 'Chatbot']","['Manny', 'matt']"
is this going to be cop9 again - [joat10 game],joat10,46659,7284,Town,"['baudib1', 'notartzy', 'Clouds', 'Manny', 'AkaneSQ', 'pingers', 'jess', 'Tutter']","['benneh', 'Ceki']"
rand - [closedrandom10er game],closedrandom10er,46663,7285,Mafia,"['pingers', 'AkaneSQ', 'Clouds', 'notartzy', 'Tutter', 'baudib1', 'Transcend', 'reconspartan']","['jess', 'Manny']"
"oops, all town!! - [closedrandom10er game]",closedrandom10er,46667,7286,Mafia,"['Transcend', 'Clouds', 'notartzy', 'reconspartan', 'pingers', 'how are giraffes real', 'Strawberry_Finch', 'Manny']","['Tutter', 'benneh']"
there's no host - [joat10 game],joat10,46677,7287,Town,"['Ceki', 'AkaneSQ', 'benneh', 'insomnia', 'notartzy', 'baudib1', 'TwiceSkunk', 'Akasuki']","['Vandyfan402', 'Fearless']"
wheeeeeeeeeeeeeeeee - [closedrandom10er game],closedrandom10er,46681,7288,Town,"['lol', 'dev', 'AkaneSQ', 'Clouds', 'benneh', 'tepig19283', 'reconspartan', 'pingers']","['notartzy', 'Happy']"
joat 10er - [closedrandom10er game],closedrandom10er,46686,7289,Mafia,"['dev', 'Happy', 'pingers', 'sOHiJK', 'lol', 'insomnia', 'AkaneSQ', 'tepig19283']","['notartzy', 'reconspartan']"
Automated turbo game thread: 60075ac9-17b6-4d - [joat10 game],joat10,46700,7292,Town,"['Happy', 'dev', 'Manny', 'AkaneSQ', 'Taffy', 'pingers', 'deine mudda', 'insomnia']","['matt', 'Ceki']"
Game Title - [joat10 game],joat10,46705,7293,Mafia,"['pingers', 'dev', 'Ceki', 'AkaneSQ', 'Happy', 'Manny', 'parergong', 'insomnia']","['Spellblade', 'matt']"
alexa was here - [closedrandom10er game],closedrandom10er,46714,7295,Mafia,"['matt', 'Happy', 'Lappland', 'Manny', 'Trisscar', 'torquepedoterror', 'Ceki', 'SilverKeith']","['North Polarized', 'AkaneSQ']"
Automated turbo game thread: 62d09cbc-cf7c-4e - [closedrandom10er game],closedrandom10er,46727,7298,Mafia,"['Trisscar', 'Akasuki', 'baudib1', 'AkaneSQ', 'reconspartan', 'SilverKeith', 'Manny', 'matt']","['Happy', 'jess']"
Automated turbo game thread: 43bb3455-926d-4d - [closedrandom13er game],closedrandom13er,46732,7299,Draw,"['Abraham DeLacey', 'Joe Bruin', 'Butterr', 'Dark Forces', 'The Turbo Team', 'Sprigatito', 'Seel', 'katze', 'Ankha', 'reconspartan']","['eepy', 'gamer', 'joy_nerd']"
Automated turbo game thread: 6393df0b-e443-40 - [closedrandomXer game],closedrandomXer,46736,7300,Draw,"['Ceki', 'matt', 'AkaneSQ', 'jess', 'reconspartan']",['Happy']
I NEED CHOCOLATE - [closedrandom10er game],closedrandom10er,46740,7301,Mafia,"['Ceki', 'dev', 'lol', 'sOHiJK', 'notartzy', 'benneh', 'Akasuki', 'Fearless']","['matt', 'Absinthe.']"
CLOSED RANDOM XER - [closedrandomXer game],closedrandomXer,46748,7302,Town,"['benneh', 'notartzy', 'OUTM', 'tepig19283', 'Spellblade', 'Purrito', 'Garden Gnome', 'SeriousMafiaPlayer', 'torquepedoterror', 'Strawberry_Finch']","['baudib1', 'BigMenLover9923', 'Akasuki']"
LAST CHANCE TO SAVE KAJOT - [vig10 game],vig10,46752,7303,Mafia,"['dev', 'Ceki', 'deine mudda', 'pingers', 'AkaneSQ', 'Kajot', 'baudib1', 'Taffy']","['Happy', 'Manny']"
Automated turbo game thread: 14046e20-1c8a-41 - [joat10 game],joat10,46756,7304,Town,"['dev', 'AkaneSQ', 'Big Political', 'deine mudda', 'Manny', 'insomnia', 'Akasuki', 'lol']","['pingers', 'Kajot']"
I LIKE GARLIC I'M NOT A VAMPIRE - [joat10 game],joat10,46761,7305,Mafia,"['Kajot', 'dev', 'notartzy', 'sOHiJK', 'Ceki', 'AkaneSQ', 'Gengar', 'Xanjori']","['deine mudda', 'matt']"
dogs - [closedrandomXer game],closedrandomXer,46765,7306,Mafia,"['dev', 'notartzy', 'matt', 'Kajot', 'deine mudda', 'Circe', 'sOHiJK', 'Ceki', 'Fearless']","['pingers', 'AkaneSQ']"
there are no wolves - [joat10 game],joat10,46770,7307,Town,"['notartzy', 'Absinthe.', 'dev', 'lol', 'Fidough', 'tepig19283', 'torquepedoterror', 'DoctorZeus']","['AkaneSQ', 'Akasuki']"
xer x 4 - [closedrandomXer game],closedrandomXer,46776,7308,Mafia,"['Zugzwang', 'insomnia', 'AkaneSQ']",['gamer']
benneh is wolf prob - [closedrandomXer game],closedrandomXer,46781,7309,Mafia,"['baudib1', 'benneh', 'matt', 'Laurentus', 'notartzy', 'Tutter', 'torquepedoterror', 'Momiji']","['Manny', 'Happy']"
Automated turbo game thread: 04002554-e6d0-43 - [closedrandom10er game],closedrandom10er,46785,7310,Mafia,"['Happy', 'matt', 'Manny', 'baudib1', 'Ceki', 'arogame123', 'jess', 'Tutter']","['reconspartan', 'notartzy']"
Automated turbo game thread: 7d1ad80b-064f-4d - [closedrandom10er game],closedrandom10er,46789,7311,Mafia,"['Manny', 'Rockbert', 'bladescape', 'dev', 'pingers', 'Disquieted', 'eepy']","['Happy', 'Kajot']"
WATCH CRICKET - [closedrandom10er game],closedrandom10er,46794,7312,Town,"['dev', 'notartzy', 'baudib1', 'Gira', 'pingers', 'Manny', 'Ceki', 'sOHiJK']","['AkaneSQ', 'eepy']"
uwu owo nwn mwm - [vig10 game],vig10,46799,7313,Town,"['Lukeh', 'dev', 'Ceki', 'lol', 'baudib1', 'notartzy', 'Clouds', 'eepy']","['tepig19283', 'pingers']"
"Good titles help readers find your research, and decide whether to keep reading. - [joat10 game]",joat10,46803,7314,Mafia,"['lol', 'pingers', 'dev', 'AkaneSQ', 'BigMenLover9923', 'matt', 'Circe', 'eepy']","['tepig19283', 'Akasuki']"
sonic says dont kill the joat d1 - [joat10 game],joat10,46810,7316,Town,"['BigMenLover9923', 'baudib1', 'tepig19283', 'Spellblade', 'JustWill0101', 'matt', 'bladescape', 'Akasuki']","['parergong', 'torquepedoterror']"
europe turbo - [closedrandom10er game],closedrandom10er,46814,7317,Mafia,"['dev', 'Ceki', 'deine mudda', 'baudib1', 'benneh', 'notartzy', 'AkaneSQ', 'tepig19283']","['Manny', 'pingers']"
"what the fuck
is a bml10 - [bml10 game]",bml10,46818,7318,Mafia,"['sOHiJK', 'insomnia', 'lol', 'Manny', 'baudib1', 'Ceki', 'tepig19283', 'Akasuki']","['dev', 'pingers']"
smaug 🩵 - [joat10 game],joat10,46822,7319,Mafia,"['pingers', 'AkaneSQ', 'lol', 'sOHiJK', 'baudib1', 'Smaug', 'notartzy', 'Manny']","['insomnia', 'Akasuki']"
Title of game thread - [closedrandomXer game],closedrandomXer,46826,7320,Mafia,"['Happy', 'Amrock', 'baudib1', 'notartzy', 'BigMenLover9923', 'Fury 325', 'arogame123', 'reconspartan', 'tepig19283']","['Illwei', 'matt']"
jim - [closedrandomXer game],closedrandomXer,46830,7321,Mafia,"['Happy', 'dev', 'baudib1', 'matt', 'sOHiJK', 'soopimus', 'Circe', 'tepig19283']","['BigMenLover9923', 'Gon']"
ARO COMMENTARY GAME - [closedrandom10er game],closedrandom10er,46838,7323,Mafia,"['jess', 'AkaneSQ', 'notartzy', 'matt', 'arogame123', 'baudib1', 'Lukeh', 'Tutter']","['Manny', 'reconspartan']"
d1 arogame so they can sleep! - [closedrandom10er game],closedrandom10er,46842,7324,Town,"['Lukeh', 'AkaneSQ', 'jess', 'baudib1', 'notartzy', 'Kanave', 'Manny', 'Garion']","['Trisscar', 'arogame123']"
idk - [closedrandom10er game],closedrandom10er,46846,7325,Mafia,"['AkaneSQ', 'deine mudda', 'baudib1', 'min', 'tepig19283', 'notartzy', 'dev', 'sOHiJK']","['insomnia', 'pingers']"
तू कसा आहेस uwu - [closedrandom10er game],closedrandom10er,46850,7326,Mafia,"['sOHiJK', 'AkaneSQ', 'baudib1', 'Kajot', 'pingers', 'tepig19283', 'lol', 'deine mudda']","['notartzy', 'Ceki']"
who is BigMenLover9923 - [closedrandomXer game],closedrandomXer,46864,7329,Mafia,"['AkaneSQ', 'insomnia', 'BigMenLover9923', 'iamveryhappy', 'awesome5000', 'torquepedoterror', 'Happy', 'tepig19283']","['Lukeh', 'Porscha']"
in for clem - [closedrandomXer game],closedrandomXer,46871,7330,Mafia,"['Happy', 'Fury 325', 'benneh', 'matt', 'Akasuki', 'sOHiJK', 'Xanjori', 'baudib1', 'CM Prada', 'Gon', 'Strawberry_Finch']","['Tutter', 'arogame123', 'Ribbit']"
d1 waza for aro - [closedrandomXer game],closedrandomXer,46875,7331,Mafia,"['Ceki', 'lol', 'Happy', 'baudib1', 'Tutter', 'Gon', 'Xanjori', 'arogame123']","['matt', 'Strawberry_Finch']"
do not d1 lau - [closedrandomXer game],closedrandomXer,46887,7334,Mafia,"['Manny', 'Happy', 'Kajot', 'deine mudda', 'lol', 'asiago8', 'awesome5000', 'insomnia']","['baudib1', 'Laurentus']"
insomnia’s mom - [closedrandomXer game],closedrandomXer,46891,7335,Mafia,"['sOHiJK', 'eepy', 'baudib1', 'Dangerhaz', 'Spellblade', 'insomnia', 'lol', 'Xanjori']","['Kajot', 'benneh']"
testing something - [closedrandomXer game],closedrandomXer,46895,7336,Town,"['sOHiJK', 'Spellblade', 'tepig19283', 'Zugzwang', 'dev', 'Xanjori', 'sex', 'benneh']","['Kajot', 'Lukeh']"
d1 me plz - [closedrandomXer game],closedrandomXer,46905,7338,Mafia,"['minted snow', 'Manny', 'benneh', 'eepy', 'Lukeh', 'sOHiJK', 'tepig19283', 'Tutter', 'Happy', 'Dolby']","['torquepedoterror', 'Laurentus', 'insomnia']"
please - [closedrandomXer game],closedrandomXer,46917,7340,Mafia,"['benneh', 'AkaneSQ', 'matt', 'Trisscar', 'Hallia', 'Aeroyi', 'Strawberry_Finch', 'Tutter']","['Happy', 'Fury 325']"
vengeful treestump just added d1 them - [closedrandomXer game],closedrandomXer,46921,7341,Town,"['baudib1', 'AkaneSQ', 'how are giraffes real', 'Trisscar', 'Strawberry_Finch', 'matt', 'benneh', 'Lukeh', 'Zack']","['jess', 'Haru Okumura', 'torquepedoterror']"
washed turber retirement home for those who can't read good - [closedrandomXer game],closedrandomXer,46925,7342,Town,"['AkaneSQ', 'jess', 'benneh', 'Tutter', 'baudib1', 'torquepedoterror', 'how are giraffes real', 'Phoenix - Arizona']","['ladd', 'Happy']"
an eggsy demo in threadpull - [closedrandomXer game],closedrandomXer,46930,7343,Mafia,"['AkaneSQ', 'baudib1', 'sex', 'NotAWallPoster', 'Strawberry_Finch', 'matt', 'TacomaGlide747', 'Tutter']","['jess', 'Happy']"
quickquick - [closedrandomXer game],closedrandomXer,46935,7344,Town,"['jess', 'baudib1', 'Kajot', 'matt', 'deine mudda', 'Strawberry_Finch', 'reconspartan', 'pingers']","['Donut Boy', 'lol']"
Automated turbo game thread: c21ee8e2-2cfa-47 - [closedrandomXer game],closedrandomXer,46947,7346,Draw,"['Abraham DeLacey', 'Sprigatito', 'Dark Forces', 'Butterr', 'deine mudda', 'Joe Bruin', 'eepy', 'The Turbo Team']","['Seel', 'gamer']"
work - [closedrandomXer game],closedrandomXer,46960,7349,Mafia,"['AkaneSQ', 'Tutter', 'jess', 'Fury 325', 'Donut Boy', 'Xanjori', 'Ceki', 'sOHiJK']","['notartzy', 'arogame123']"
vamos romania - [closedrandomXer game],closedrandomXer,46964,7350,Town,"['baudib1', 'Gengar', 'dev', 'sOHiJK', 'eepy', 'pingers', 'AkaneSQ', 'Manny']","['Fearless', 'insomnia']"
wolves are dz and eepy - [closedrandomXer game],closedrandomXer,46968,7351,Town,"['Granny', 'AkaneSQ', 'DoctorZeus', 'notartzy', 'dev', 'Illwei', 'sOHiJK', 'eepy']","['Rockbert', 'Gengar']"
try now - [closedrandomXer game],closedrandomXer,46975,7352,Town,"['Spellblade', 'notartzy', 'baudib1', 'Xanjori', 'dev', 'pingers', 'fires', 'matt']","['Happy', 'Lukeh']"
Automated turbo game thread: f35a3849-f1f1-44 - [joat10 game],joat10,46983,7354,Mafia,"['Abraham DeLacey', 'Seel', 'Sprigatito', 'Dark Forces', 'gamer', 'deine mudda', 'Joe Bruin', 'The Turbo Team']","['Butterr', 'eepy']"
add vengeful benneh has a catgirl pfp or something too v2 - [joat10 game],joat10,46987,7355,Mafia,"['Lukeh', 'Happy', 'Aeroyi', 'bladescape', 'fires', 'gamer', 'Trisscar', 'sOHiJK']","['Spellblade', 'dev']"
Automated turbo game thread: c42d5a8b-d47b-4b - [closedrandomXer game],closedrandomXer,46979,7353,Mafia,"['Abraham DeLacey', 'Seel', 'Dark Forces', 'Butterr', 'gamer', 'deine mudda', 'Joe Bruin', 'The Turbo Team']","['Sprigatito', 'eepy']"
Automated turbo game thread: 54b17fff-edbb-41 - [closedrandomXer game],closedrandomXer,46991,7356,Draw,"['AkaneSQ', 'matt', 'Happy', 'benneh', 'notartzy', 'Zarathustra', 'Tutter', 'Ceki', 'Xanjori']","['baudib1', 'KarikiButterfly']"
Automated turbo game thread: d134a3ab-169e-48 - [closedrandomXer game],closedrandomXer,46995,7357,Draw,"['Abraham DeLacey', 'Seel', 'Sprigatito', 'Dark Forces', 'deine mudda', 'Joe Bruin', 'eepy', 'The Turbo Team']","['Butterr', 'gamer']"
😔 - [closedrandomXer game],closedrandomXer,46999,7358,Mafia,"['Happy', 'Tutter', 'AkaneSQ', 'benneh', 'KarikiButterfly', 'Xanjori', 'matt', 'notartzy', 'Ceki', 'jess']","['Zarathustra', 'Lukeh', 'baudib1']"
ita10!!! - [ita10 game],ita10,47004,7359,Town,"['matt', 'AkaneSQ', 'jess', 'KarikiButterfly', 'baudib1', 'notartzy', 'benneh', 'Xanjori']","['Strawberry_Finch', 'reconspartan']"
namesake turbo of legends - [ita13 game],ita13,47008,7360,Town,"['jess', 'KarikiButterfly', 'AkaneSQ', 'Strawberry_Finch', 'matt', 'notartzy', 'Kajot', 'how are giraffes real', 'Haru Okumura']","['Tutter', 'benneh', 'InstantHammer', 'Manny']"
give stett a townwin im begging screaming crying - [ita13 game],ita13,47012,7361,Mafia,"['jess', 'KarikiButterfly', 'Kajot', 'matt', 'Neiltheeel', 'Donut Boy', 'InstantHammer', 'how are giraffes real', 'Ceki']","['baudib1', 'AkaneSQ', 'Tutter', 'benneh']"
OK STETT IS TOWN FOR SURE THIS TIME ON GOD FR - [ita13 game],ita13,47016,7362,Mafia,"['how are giraffes real', 'Neiltheeel', 'jess', 'AkaneSQ', 'KarikiButterfly', 'Zero Poster', 'baudib1', 'Kajot', 'InstantHammer']","['Donut Boy', 'Tutter', 'lol', 'Ribbit']"
xan comes to die d1 - [closedrandomXer game],closedrandomXer,47020,7363,Mafia,"['notartzy', 'AkaneSQ', 'baudib1', 'Ceki', 'matt', 'sOHiJK', 'Xanjori', 'Zarathustra']","['dev', 'Athena Cykes']"
